fecha,prod_id,prediccion_ventas,stock_de_seguridad,stock_total_recomendado
2024-01-01,392,1990.0,0.0,1990.1286771204336
2024-02-01,392,1894.0,0.0,1894.080397783737
2024-03-01,392,1271.0,0.0,1270.5766387422448
2024-04-01,392,1066.0,0.0,1065.9656752374706
2024-05-01,392,900.0,0.0,899.5519032302627
2024-06-01,392,1063.0,0.0,1062.9235459768756
2024-07-01,392,1142.0,0.0,1141.8741361878322
2024-08-01,392,1278.0,0.0,1278.0132344191109
2024-09-01,392,1181.0,0.0,1180.9525412725552
2024-10-01,392,1381.0,0.0,1381.1790243349758
2024-11-01,392,1247.0,0.0,1247.1654405561922
2024-12-01,392,1062.0,0.0,1061.8653320244437
2024-01-01,393,1291.0,0.0,1291.004153659915
2024-02-01,393,1267.0,0.0,1266.5729228562948
2024-03-01,393,124.0,0.0,124.1916336092334
2024-04-01,393,343.0,0.0,342.75399455678
2024-05-01,393,307.0,0.0,306.6839402144456
2024-06-01,393,345.0,0.0,345.141062430371
2024-07-01,393,327.0,0.0,327.35310643065355
2024-08-01,393,258.0,0.0,257.54622847012155
2024-09-01,393,290.0,0.0,290.0525847813666
2024-10-01,393,322.0,0.0,322.1576692017959
2024-11-01,393,389.0,0.0,388.5842060197571
2024-12-01,393,992.0,0.0,992.339338966744
2024-01-01,394,1707.0,0.0,1707.171178263702
2024-02-01,394,1872.0,0.0,1872.0221240802573
2024-03-01,394,1112.0,0.0,1112.4358126057684
2024-04-01,394,1057.0,0.0,1056.8208230865316
2024-05-01,394,817.0,0.0,817.3004854030879
2024-06-01,394,1090.0,0.0,1089.7826155171515
2024-07-01,394,968.0,0.0,967.9200704802804
2024-08-01,394,975.0,0.0,974.9598418272942
2024-09-01,394,1244.0,0.0,1243.668033834481
2024-10-01,394,918.0,0.0,918.2421025661832
2024-11-01,394,931.0,0.0,931.3839259428612
2024-12-01,394,1772.0,0.0,1771.832272558597
2024-01-01,395,2137.0,685.0,2821.8421403593907
2024-02-01,395,2120.0,685.0,2804.944968452367
2024-03-01,395,540.0,685.0,1224.588496013889
2024-04-01,395,472.0,685.0,1157.114658948174
2024-05-01,395,656.0,685.0,1340.9979727728382
2024-06-01,395,637.0,685.0,1322.1301483370266
2024-07-01,395,601.0,685.0,1286.0672744456
2024-08-01,395,517.0,685.0,1202.4029469882998
2024-09-01,395,474.0,685.0,1158.9954131941186
2024-10-01,395,574.0,685.0,1258.9549897269171
2024-11-01,395,527.0,685.0,1212.1173130548598
2024-12-01,395,1980.0,685.0,2665.2551040380977
2024-01-01,396,1365.0,0.0,1365.090953302352
2024-02-01,396,1402.0,0.0,1402.0315731522417
2024-03-01,396,402.0,0.0,401.7809819610829
2024-04-01,396,408.0,0.0,407.5292174179725
2024-05-01,396,350.0,0.0,349.988035151679
2024-06-01,396,333.0,0.0,332.5379858537968
2024-07-01,396,360.0,0.0,360.3530989338877
2024-08-01,396,380.0,0.0,379.6284044001355
2024-09-01,396,276.0,0.0,276.1339896756883
2024-10-01,396,285.0,0.0,285.20281151906374
2024-11-01,396,281.0,0.0,280.80233779051576
2024-12-01,396,1613.0,0.0,1612.6308531466557
2024-01-01,397,2369.0,0.0,2369.11135941522
2024-02-01,397,2652.0,0.0,2652.10414365856
2024-03-01,397,1169.0,0.0,1169.0203506535197
2024-04-01,397,1202.0,0.0,1201.781715774684
2024-05-01,397,999.0,0.0,998.9981070444528
2024-06-01,397,986.0,0.0,985.984659522778
2024-07-01,397,635.0,0.0,635.1431817699023
2024-08-01,397,959.0,0.0,958.8249802937964
2024-09-01,397,1181.0,0.0,1180.6105943065636
2024-10-01,397,1521.0,0.0,1521.4957843793486
2024-11-01,397,1468.0,0.0,1467.7737838482722
2024-12-01,397,1985.0,0.0,1985.432734893293
2024-01-01,398,1719.0,0.0,1718.8605597818769
2024-02-01,398,1644.0,0.0,1643.5723815278832
2024-03-01,398,740.0,0.0,740.3726916871335
2024-04-01,398,1211.0,0.0,1210.641158732451
2024-05-01,398,1130.0,0.0,1129.9770627930868
2024-06-01,398,828.0,0.0,828.431684167553
2024-07-01,398,881.0,0.0,880.9380181361678
2024-08-01,398,999.0,0.0,998.6695241906904
2024-09-01,398,905.0,0.0,905.428819058004
2024-10-01,398,1277.0,0.0,1277.312071789595
2024-11-01,398,903.0,0.0,903.3813313161984
2024-12-01,398,1493.0,0.0,1493.0364918669634
2024-01-01,399,2019.0,0.0,2018.7824451335428
2024-02-01,399,1519.0,0.0,1518.8060481153266
2024-03-01,399,395.0,0.0,395.2376280064723
2024-04-01,399,346.0,0.0,346.4534255120684
2024-05-01,399,299.0,0.0,298.8035762080123
2024-06-01,399,333.0,0.0,333.4496548128129
2024-07-01,399,334.0,0.0,334.35303253006464
2024-08-01,399,318.0,0.0,317.88239258540244
2024-09-01,399,294.0,0.0,294.1129025792423
2024-10-01,399,337.0,0.0,336.7917573563352
2024-11-01,399,297.0,0.0,297.0314270802167
2024-12-01,399,2014.0,0.0,2013.7131149927964
2024-01-01,400,2164.0,1405.0,3568.7497611638423
2024-02-01,400,2141.0,1405.0,3546.431452732293
2024-03-01,400,1044.0,1405.0,2448.7010909925375
2024-04-01,400,1657.0,1405.0,3061.607509106419
2024-05-01,400,1107.0,1405.0,2512.11466685516
2024-06-01,400,1123.0,1405.0,2527.81299417393
2024-07-01,400,1088.0,1405.0,2493.1145428707614
2024-08-01,400,1049.0,1405.0,2453.729774392428
2024-09-01,400,1094.0,1405.0,2498.904080283127
2024-10-01,400,1080.0,1405.0,2485.398523722003
2024-11-01,400,1242.0,1405.0,2646.8457729812176
2024-12-01,400,2093.0,1405.0,3497.633117747392
2024-01-01,401,1878.0,0.0,1877.8713124388255
2024-02-01,401,1534.0,0.0,1534.1642918595169
2024-03-01,401,1373.0,0.0,1373.414583266122
2024-04-01,401,1556.0,0.0,1555.9809466134195
2024-05-01,401,1463.0,0.0,1462.6734614999884
2024-06-01,401,1277.0,0.0,1277.1006447686907
2024-07-01,401,1431.0,0.0,1430.7914183507166
2024-08-01,401,1163.0,0.0,1162.7496397754685
2024-09-01,401,917.0,0.0,916.6763365311637
2024-10-01,401,815.0,0.0,815.1899864111859
2024-11-01,401,1031.0,0.0,1030.70618859661
2024-12-01,401,1625.0,0.0,1625.1329819361845
2024-01-01,402,2657.0,1328.0,3984.8752468152165
2024-02-01,402,2332.0,1328.0,3660.245942719572
2024-03-01,402,1368.0,1328.0,2695.9795592582186
2024-04-01,402,1650.0,1328.0,2977.5998063230386
2024-05-01,402,1438.0,1328.0,2766.070997345416
2024-06-01,402,1475.0,1328.0,2802.8434826707194
2024-07-01,402,1657.0,1328.0,2984.975185069953
2024-08-01,402,1386.0,1328.0,2714.135260282671
2024-09-01,402,1723.0,1328.0,3050.790481347538
2024-10-01,402,1274.0,1328.0,2602.459676000843
2024-11-01,402,1542.0,1328.0,2869.8466092931776
2024-12-01,402,1975.0,1328.0,3302.536119744689
2024-01-01,403,1318.0,867.0,2184.757069361263
2024-02-01,403,1082.0,867.0,1949.0930498778444
2024-03-01,403,386.0,867.0,1252.6947369297122
2024-04-01,403,678.0,867.0,1545.3688286349561
2024-05-01,403,374.0,867.0,1240.9360012983
2024-06-01,403,511.0,867.0,1378.4451024840155
2024-07-01,403,423.0,867.0,1290.1435801279297
2024-08-01,403,419.0,867.0,1286.0123508947433
2024-09-01,403,489.0,867.0,1356.4946485793903
2024-10-01,403,467.0,867.0,1334.3052000560142
2024-11-01,403,561.0,867.0,1428.179915692048
2024-12-01,403,1453.0,867.0,2319.698992471648
2024-01-01,404,2119.0,0.0,2118.530073915139
2024-02-01,404,1761.0,0.0,1761.418509519163
2024-03-01,404,427.0,0.0,426.5153821219157
2024-04-01,404,344.0,0.0,343.94872099150814
2024-05-01,404,344.0,0.0,343.69455111037
2024-06-01,404,407.0,0.0,407.0652604373223
2024-07-01,404,398.0,0.0,398.1869759800805
2024-08-01,404,436.0,0.0,436.4717396678549
2024-09-01,404,445.0,0.0,444.5545243745266
2024-10-01,404,441.0,0.0,441.2756893488517
2024-11-01,404,364.0,0.0,363.73523138168576
2024-12-01,404,954.0,0.0,953.6815162819876
2024-01-01,405,2225.0,1569.0,3794.07995940475
2024-02-01,405,2110.0,1569.0,3679.3811553688934
2024-03-01,405,1416.0,1569.0,2984.8583468012403
2024-04-01,405,1452.0,1569.0,3021.2257944919957
2024-05-01,405,1167.0,1569.0,2735.5123100864976
2024-06-01,405,1413.0,1569.0,2982.2485292648817
2024-07-01,405,1163.0,1569.0,2732.0996942027887
2024-08-01,405,1212.0,1569.0,2781.2051448082166
2024-09-01,405,1256.0,1569.0,2825.2252398788933
2024-10-01,405,1262.0,1569.0,2831.0698635546355
2024-11-01,405,1362.0,1569.0,2930.9640982955525
2024-12-01,405,1959.0,1569.0,3527.786411841032
2024-01-01,406,2207.0,0.0,2207.2839431940724
2024-02-01,406,2262.0,0.0,2262.463063553987
2024-03-01,406,1487.0,0.0,1486.8516557348146
2024-04-01,406,1398.0,0.0,1397.8242559757884
2024-05-01,406,1200.0,0.0,1199.6702230897847
2024-06-01,406,1531.0,0.0,1530.8831217689535
2024-07-01,406,1314.0,0.0,1313.7112761409303
2024-08-01,406,1317.0,0.0,1317.2836587255067
2024-09-01,406,1601.0,0.0,1601.2600279998169
2024-10-01,406,1529.0,0.0,1529.2069465984505
2024-11-01,406,1519.0,0.0,1519.3887209933484
2024-12-01,406,2233.0,0.0,2232.633630939032
2024-01-01,407,2063.0,1606.0,3668.8579117107256
2024-02-01,407,2080.0,1606.0,3685.828581062522
2024-03-01,407,1400.0,1606.0,3006.001083512572
2024-04-01,407,1487.0,1606.0,3093.051833971834
2024-05-01,407,1473.0,1606.0,3079.1379772108753
2024-06-01,407,1416.0,1606.0,3022.1742829562563
2024-07-01,407,1231.0,1606.0,2836.648023194446
2024-08-01,407,1340.0,1606.0,2946.115717744002
2024-09-01,407,1384.0,1606.0,2989.8766187121682
2024-10-01,407,1438.0,1606.0,3043.8932318619677
2024-11-01,407,1617.0,1606.0,3223.265202153715
2024-12-01,407,1764.0,1606.0,3369.68656331778
2024-01-01,408,2183.0,1177.0,3360.3081225872484
2024-02-01,408,1798.0,1177.0,2974.525699078908
2024-03-01,408,1203.0,1177.0,2379.600810690831
2024-04-01,408,1454.0,1177.0,2630.848052611823
2024-05-01,408,1487.0,1177.0,2664.3208306580495
2024-06-01,408,1342.0,1177.0,2518.8924915533125
2024-07-01,408,1636.0,1177.0,2812.923954424863
2024-08-01,408,1577.0,1177.0,2753.9319438111324
2024-09-01,408,1443.0,1177.0,2620.0231926847655
2024-10-01,408,1556.0,1177.0,2733.166718570148
2024-11-01,408,1629.0,1177.0,2806.252045908828
2024-12-01,408,1980.0,1177.0,3157.127994581072
2024-01-01,409,1728.0,1170.0,2897.8572453981233
2024-02-01,409,2299.0,1170.0,3469.3198764910003
2024-03-01,409,541.0,1170.0,1710.8093227246475
2024-04-01,409,456.0,1170.0,1625.991147113412
2024-05-01,409,456.0,1170.0,1625.9782576495338
2024-06-01,409,550.0,1170.0,1719.89776878908
2024-07-01,409,567.0,1170.0,1736.8220844967223
2024-08-01,409,496.0,1170.0,1666.3499487690513
2024-09-01,409,430.0,1170.0,1600.3107489776257
2024-10-01,409,411.0,1170.0,1580.6579992476745
2024-11-01,409,463.0,1170.0,1633.4746414587635
2024-12-01,409,1785.0,1170.0,2954.5592844033276
2024-01-01,410,1762.0,1014.0,2776.490288705165
2024-02-01,410,1991.0,1014.0,3004.6051367821883
2024-03-01,410,683.0,1014.0,1696.6914808142892
2024-04-01,410,828.0,1014.0,1842.1169125157892
2024-05-01,410,1048.0,1014.0,2062.1332682117936
2024-06-01,410,1116.0,1014.0,2129.9285863193977
2024-07-01,410,871.0,1014.0,1884.916030053185
2024-08-01,410,820.0,1014.0,1834.0337090996004
2024-09-01,410,1027.0,1014.0,2041.316186926683
2024-10-01,410,997.0,1014.0,2010.93602412363
2024-11-01,410,885.0,1014.0,1898.8952818586918
2024-12-01,410,2261.0,1014.0,3275.3451743675137
2024-01-01,411,2553.0,624.0,3176.974442462542
2024-02-01,411,1934.0,624.0,2557.7136262405766
2024-03-01,411,893.0,624.0,1517.0175839423516
2024-04-01,411,1448.0,624.0,2071.786558928513
2024-05-01,411,1321.0,624.0,1944.8648940373694
2024-06-01,411,1382.0,624.0,2006.0516854121638
2024-07-01,411,1296.0,624.0,1919.681604670506
2024-08-01,411,1127.0,624.0,1751.383143325142
2024-09-01,411,1280.0,624.0,1903.7551553170044
2024-10-01,411,1439.0,624.0,2063.272170297214
2024-11-01,411,1249.0,624.0,1872.5274330131235
2024-12-01,411,1692.0,624.0,2316.2919520070027
2024-01-01,412,2386.0,0.0,2385.862628592098
2024-02-01,412,1919.0,0.0,1919.244764998924
2024-03-01,412,1194.0,0.0,1193.8702242310874
2024-04-01,412,1358.0,0.0,1358.1455848057944
2024-05-01,412,1074.0,0.0,1074.069959984227
2024-06-01,412,1267.0,0.0,1266.904584231527
2024-07-01,412,1350.0,0.0,1349.71404756472
2024-08-01,412,967.0,0.0,967.070716966774
2024-09-01,412,946.0,0.0,945.95358803352
2024-10-01,412,1018.0,0.0,1018.134151869304
2024-11-01,412,1221.0,0.0,1221.1221873043974
2024-12-01,412,2019.0,0.0,2018.9502231341544
2024-01-01,413,1485.0,1177.0,2662.1455284214508
2024-02-01,413,1564.0,1177.0,2741.3610657516583
2024-03-01,413,987.0,1177.0,2164.373183798478
2024-04-01,413,969.0,1177.0,2146.326266644836
2024-05-01,413,1015.0,1177.0,2192.273462763759
2024-06-01,413,1279.0,1177.0,2456.4187386205276
2024-07-01,413,1177.0,1177.0,2354.1390607975645
2024-08-01,413,983.0,1177.0,2159.641764411451
2024-09-01,413,934.0,1177.0,2111.1718025577984
2024-10-01,413,890.0,1177.0,2067.450387773117
2024-11-01,413,911.0,1177.0,2087.829755073681
2024-12-01,413,1733.0,1177.0,2910.426168164999
2024-01-01,414,2591.0,1981.0,4572.358793645653
2024-02-01,414,2188.0,1981.0,4168.987602231924
2024-03-01,414,424.0,1981.0,2405.2305481239564
2024-04-01,414,349.0,1981.0,2330.3035083662517
2024-05-01,414,302.0,1981.0,2282.828147388058
2024-06-01,414,289.0,1981.0,2269.755769489682
2024-07-01,414,339.0,1981.0,2319.514184536753
2024-08-01,414,497.0,1981.0,2478.0687804918257
2024-09-01,414,369.0,1981.0,2350.0523024723743
2024-10-01,414,398.0,1981.0,2379.3169074576476
2024-11-01,414,351.0,1981.0,2331.714948215989
2024-12-01,414,2433.0,1981.0,4413.685951581867
2024-01-01,415,2474.0,1208.0,3682.0053257972268
2024-02-01,415,1910.0,1208.0,3117.8694246365667
2024-03-01,415,1386.0,1208.0,2593.7774844155274
2024-04-01,415,1208.0,1208.0,2415.5363015013327
2024-05-01,415,1017.0,1208.0,2225.4770667484936
2024-06-01,415,1076.0,1208.0,2283.9074258883948
2024-07-01,415,977.0,1208.0,2184.8765320215193
2024-08-01,415,874.0,1208.0,2081.8508174968747
2024-09-01,415,1086.0,1208.0,2293.6007371549545
2024-10-01,415,1156.0,1208.0,2363.6402258548515
2024-11-01,415,1226.0,1208.0,2434.3640544237214
2024-12-01,415,1793.0,1208.0,3001.067753784768
2024-01-01,416,1507.0,964.0,2471.1417766826266
2024-02-01,416,1660.0,964.0,2624.405151865398
2024-03-01,416,497.0,964.0,1460.8169542090989
2024-04-01,416,485.0,964.0,1448.973081383675
2024-05-01,416,684.0,964.0,1648.1463573782398
2024-06-01,416,442.0,964.0,1406.2975168703779
2024-07-01,416,493.0,964.0,1456.5352936688325
2024-08-01,416,682.0,964.0,1646.177129033382
2024-09-01,416,795.0,964.0,1759.4264592816533
2024-10-01,416,802.0,964.0,1766.3006390059995
2024-11-01,416,674.0,964.0,1637.5773628223426
2024-12-01,416,1669.0,964.0,2632.8943217853966
2024-01-01,417,1860.0,0.0,1860.321217852016
2024-02-01,417,1411.0,0.0,1411.4543623885158
2024-03-01,417,1475.0,0.0,1474.8563134562794
2024-04-01,417,1681.0,0.0,1681.3926495980463
2024-05-01,417,1642.0,0.0,1641.772676537808
2024-06-01,417,1924.0,0.0,1924.4406814799747
2024-07-01,417,1511.0,0.0,1511.3066864984366
2024-08-01,417,1841.0,0.0,1841.05812453794
2024-09-01,417,1570.0,0.0,1569.7061359194524
2024-10-01,417,1560.0,0.0,1560.22128409968
2024-11-01,417,1789.0,0.0,1789.1059822632178
2024-12-01,417,1678.0,0.0,1677.9395513798586
2024-01-01,418,1524.0,0.0,1524.1952050062964
2024-02-01,418,1628.0,0.0,1628.1710806293768
2024-03-01,418,1066.0,0.0,1065.6585380686693
2024-04-01,418,1286.0,0.0,1285.8602762548574
2024-05-01,418,797.0,0.0,797.1086598836955
2024-06-01,418,876.0,0.0,876.2578385066562
2024-07-01,418,769.0,0.0,768.8953434087622
2024-08-01,418,1080.0,0.0,1079.680043514173
2024-09-01,418,1094.0,0.0,1094.4358241979653
2024-10-01,418,880.0,0.0,879.9534783653221
2024-11-01,418,824.0,0.0,824.0890110448237
2024-12-01,418,1510.0,0.0,1509.9200133693398
2024-01-01,419,2435.0,0.0,2434.650217241151
2024-02-01,419,1558.0,0.0,1558.280235531791
2024-03-01,419,1020.0,0.0,1020.2276015606444
2024-04-01,419,672.0,0.0,672.0617735223611
2024-05-01,419,766.0,0.0,766.4620535327754
2024-06-01,419,938.0,0.0,937.6792702380932
2024-07-01,419,808.0,0.0,807.5769100224805
2024-08-01,419,1108.0,0.0,1108.2905989628205
2024-09-01,419,1046.0,0.0,1046.4798067785507
2024-10-01,419,723.0,0.0,723.2868705502112
2024-11-01,419,743.0,0.0,743.384666683685
2024-12-01,419,2219.0,0.0,2219.4655552718546
2024-01-01,420,1619.0,1353.0,2971.862326553788
2024-02-01,420,2113.0,1353.0,3465.724227080024
2024-03-01,420,1304.0,1353.0,2657.4794584667106
2024-04-01,420,1140.0,1353.0,2493.0948047096613
2024-05-01,420,1224.0,1353.0,2576.8416606954615
2024-06-01,420,999.0,1353.0,2351.9478658507787
2024-07-01,420,1073.0,1353.0,2425.908705124338
2024-08-01,420,981.0,1353.0,2333.6804368584635
2024-09-01,420,901.0,1353.0,2253.615855944409
2024-10-01,420,858.0,1353.0,2210.618976186979
2024-11-01,420,794.0,1353.0,2147.1353105956805
2024-12-01,420,1452.0,1353.0,2805.047845287321
2024-01-01,421,2132.0,336.0,2468.1998418817743
2024-02-01,421,1935.0,336.0,2271.1094639546527
2024-03-01,421,439.0,336.0,774.7288914103623
2024-04-01,421,589.0,336.0,924.6856247065588
2024-05-01,421,831.0,336.0,1166.964506766993
2024-06-01,421,691.0,336.0,1026.8370333797727
2024-07-01,421,618.0,336.0,954.2568416586573
2024-08-01,421,575.0,336.0,911.0440477245659
2024-09-01,421,673.0,336.0,1009.4261070198652
2024-10-01,421,762.0,336.0,1098.2332592717257
2024-11-01,421,698.0,336.0,1033.8870667890942
2024-12-01,421,2079.0,336.0,2415.121305072703
2024-01-01,422,1849.0,441.0,2289.735242373108
2024-02-01,422,1732.0,441.0,2172.5452508736444
2024-03-01,422,1467.0,441.0,1907.6910971006544
2024-04-01,422,1146.0,441.0,1586.6968211440794
2024-05-01,422,1384.0,441.0,1824.9939707246149
2024-06-01,422,1431.0,441.0,1871.699829918021
2024-07-01,422,1466.0,441.0,1907.4340370619504
2024-08-01,422,1259.0,441.0,1700.2487378489784
2024-09-01,422,1470.0,441.0,1911.3474229520164
2024-10-01,422,1209.0,441.0,1650.2396475889807
2024-11-01,422,1487.0,441.0,1927.8737826013107
2024-12-01,422,1464.0,441.0,1904.6877230324023
2024-01-01,423,1746.0,288.0,2034.1242163004638
2024-02-01,423,1459.0,288.0,1747.4102876313275
2024-03-01,423,907.0,288.0,1194.530019791528
2024-04-01,423,805.0,288.0,1092.941392142309
2024-05-01,423,825.0,288.0,1113.0775030218947
2024-06-01,423,592.0,288.0,880.259129374204
2024-07-01,423,765.0,288.0,1052.883406316344
2024-08-01,423,689.0,288.0,976.7056407306253
2024-09-01,423,581.0,288.0,869.014771563097
2024-10-01,423,487.0,288.0,774.753457610041
2024-11-01,423,503.0,288.0,791.161823897979
2024-12-01,423,1618.0,288.0,1906.306566035977
2024-01-01,424,2153.0,0.0,2152.5800106866955
2024-02-01,424,1813.0,0.0,1813.4503931587567
2024-03-01,424,1016.0,0.0,1016.4089470026596
2024-04-01,424,650.0,0.0,650.1294016204575
2024-05-01,424,708.0,0.0,708.1326791807013
2024-06-01,424,717.0,0.0,717.0109409694629
2024-07-01,424,649.0,0.0,649.0311463591659
2024-08-01,424,623.0,0.0,622.822104272798
2024-09-01,424,600.0,0.0,599.7954144783969
2024-10-01,424,729.0,0.0,728.8638295206529
2024-11-01,424,598.0,0.0,597.9172413645523
2024-12-01,424,2157.0,0.0,2157.061735271329
2024-01-01,425,735.0,0.0,734.9712359513268
2024-02-01,425,1675.0,0.0,1674.791341625068
2024-03-01,425,376.0,0.0,375.560665484748
2024-04-01,425,432.0,0.0,431.6972126123008
2024-05-01,425,206.0,0.0,205.700996619617
2024-06-01,425,271.0,0.0,270.55506568547645
2024-07-01,425,261.0,0.0,260.77329105047056
2024-08-01,425,262.0,0.0,261.7535813610295
2024-09-01,425,370.0,0.0,369.74345058472807
2024-10-01,425,305.0,0.0,304.77875292158853
2024-11-01,425,274.0,0.0,274.1485737872869
2024-12-01,425,834.0,0.0,834.0481204229351
2024-01-01,426,1875.0,1005.0,2880.132492561314
2024-02-01,426,1656.0,1005.0,2661.3133044633555
2024-03-01,426,570.0,1005.0,1574.8148159724274
2024-04-01,426,825.0,1005.0,1829.8123594307901
2024-05-01,426,898.0,1005.0,1902.9639495898882
2024-06-01,426,811.0,1005.0,1815.8161089416903
2024-07-01,426,661.0,1005.0,1665.5199832255744
2024-08-01,426,721.0,1005.0,1726.212536409811
2024-09-01,426,547.0,1005.0,1551.6494298827363
2024-10-01,426,698.0,1005.0,1702.7977669308766
2024-11-01,426,555.0,1005.0,1560.2130575125916
2024-12-01,426,1920.0,1005.0,2925.3766777204
2024-01-01,427,1240.0,0.0,1239.7863316715875
2024-02-01,427,1905.0,0.0,1905.461354143064
2024-03-01,427,442.0,0.0,442.05714198991774
2024-04-01,427,476.0,0.0,476.4922170991781
2024-05-01,427,440.0,0.0,440.2138862962059
2024-06-01,427,430.0,0.0,429.71587250476506
2024-07-01,427,451.0,0.0,451.421386840427
2024-08-01,427,427.0,0.0,427.4277350063345
2024-09-01,427,486.0,0.0,485.62030987214
2024-10-01,427,427.0,0.0,427.16396753094944
2024-11-01,427,294.0,0.0,294.43146618145045
2024-12-01,427,448.0,0.0,448.4422216397248
2024-01-01,428,2184.0,717.0,2900.809022572853
2024-02-01,428,1851.0,717.0,2567.6059377043184
2024-03-01,428,973.0,717.0,1689.6446905991536
2024-04-01,428,997.0,717.0,1714.3130000202584
2024-05-01,428,1042.0,717.0,1759.0474627824717
2024-06-01,428,882.0,717.0,1598.850237360284
2024-07-01,428,1095.0,717.0,1812.144366148363
2024-08-01,428,918.0,717.0,1634.7149070909345
2024-09-01,428,1253.0,717.0,1970.204764166185
2024-10-01,428,1067.0,717.0,1784.4554726554004
2024-11-01,428,1087.0,717.0,1804.4392649411911
2024-12-01,428,2103.0,717.0,2820.3473084439192
2024-01-01,429,1989.0,668.0,2656.860323546884
2024-02-01,429,2039.0,668.0,2707.280118983117
2024-03-01,429,1392.0,668.0,2060.245445284847
2024-04-01,429,852.0,668.0,1519.8032825236842
2024-05-01,429,966.0,668.0,1633.729561100962
2024-06-01,429,1245.0,668.0,1913.4077728586728
2024-07-01,429,801.0,668.0,1468.5420250920174
2024-08-01,429,1004.0,668.0,1672.1083394436685
2024-09-01,429,841.0,668.0,1509.2478956645668
2024-10-01,429,812.0,668.0,1479.977625472099
2024-11-01,429,871.0,668.0,1538.6529741027316
2024-12-01,429,2190.0,668.0,2857.5221686856216
2024-01-01,430,2140.0,2801.0,4941.427673384095
2024-02-01,430,1887.0,2801.0,4687.858026843196
2024-03-01,430,1921.0,2801.0,4721.721319068742
2024-04-01,430,1444.0,2801.0,4244.585361406311
2024-05-01,430,1549.0,2801.0,4349.659082188842
2024-06-01,430,1515.0,2801.0,4315.971551846452
2024-07-01,430,1857.0,2801.0,4657.665751362442
2024-08-01,430,1730.0,2801.0,4531.249980750853
2024-09-01,430,1698.0,2801.0,4499.435143235836
2024-10-01,430,1964.0,2801.0,4764.634670798128
2024-11-01,430,1513.0,2801.0,4314.218837928506
2024-12-01,430,1999.0,2801.0,4800.428582923801
2024-01-01,431,1652.0,0.0,1651.750188802359
2024-02-01,431,1668.0,0.0,1668.2028904932135
2024-03-01,431,966.0,0.0,965.5499621225308
2024-04-01,431,967.0,0.0,967.2079953916416
2024-05-01,431,865.0,0.0,864.5190371952162
2024-06-01,431,990.0,0.0,990.4901530096572
2024-07-01,431,1028.0,0.0,1028.1731094090385
2024-08-01,431,1039.0,0.0,1038.6188154192207
2024-09-01,431,946.0,0.0,946.1431589447756
2024-10-01,431,964.0,0.0,964.471448012119
2024-11-01,431,1045.0,0.0,1045.2319831465304
2024-12-01,431,1704.0,0.0,1704.216639704759
2024-01-01,432,1775.0,0.0,1775.1086102769298
2024-02-01,432,1968.0,0.0,1968.1219927111108
2024-03-01,432,402.0,0.0,402.08450408144427
2024-04-01,432,527.0,0.0,526.8659663788746
2024-05-01,432,761.0,0.0,760.8835602110685
2024-06-01,432,914.0,0.0,914.3018466524748
2024-07-01,432,929.0,0.0,928.9821253094298
2024-08-01,432,521.0,0.0,521.4037808369858
2024-09-01,432,589.0,0.0,589.1714947522996
2024-10-01,432,475.0,0.0,474.9374102583632
2024-11-01,432,522.0,0.0,522.2672886388933
2024-12-01,432,2012.0,0.0,2011.8158779895407
2024-01-01,433,1678.0,1017.0,2694.828708899097
2024-02-01,433,1652.0,1017.0,2669.196092964632
2024-03-01,433,626.0,1017.0,1642.5407446933627
2024-04-01,433,984.0,1017.0,2001.1058184763747
2024-05-01,433,678.0,1017.0,1694.748753234789
2024-06-01,433,702.0,1017.0,1718.8495673222787
2024-07-01,433,602.0,1017.0,1619.3716677894495
2024-08-01,433,815.0,1017.0,1832.050009552593
2024-09-01,433,628.0,1017.0,1644.8809425860386
2024-10-01,433,565.0,1017.0,1582.481275343128
2024-11-01,433,690.0,1017.0,1706.7370268428192
2024-12-01,433,1835.0,1017.0,2851.5657174532384
2024-01-01,434,1698.0,416.0,2114.2092357493284
2024-02-01,434,1660.0,416.0,2076.1108657055147
2024-03-01,434,1152.0,416.0,1567.8005397937584
2024-04-01,434,1421.0,416.0,1837.2040753321878
2024-05-01,434,1261.0,416.0,1677.41159034117
2024-06-01,434,1371.0,416.0,1787.3456806240094
2024-07-01,434,1200.0,416.0,1616.115446013034
2024-08-01,434,1235.0,416.0,1651.050095465935
2024-09-01,434,1349.0,416.0,1764.5765805583192
2024-10-01,434,1159.0,416.0,1575.375224851455
2024-11-01,434,887.0,416.0,1302.9675306580275
2024-12-01,434,1559.0,416.0,1975.04138729408
2024-01-01,435,1803.0,0.0,1802.747870077559
2024-02-01,435,1914.0,0.0,1913.6324406034912
2024-03-01,435,1036.0,0.0,1035.5523863523945
2024-04-01,435,925.0,0.0,925.437039358214
2024-05-01,435,781.0,0.0,780.7504411813197
2024-06-01,435,1032.0,0.0,1031.8814668854425
2024-07-01,435,1089.0,0.0,1089.3492596643623
2024-08-01,435,1029.0,0.0,1028.8240136443349
2024-09-01,435,604.0,0.0,604.3566273855872
2024-10-01,435,633.0,0.0,632.7434111159978
2024-11-01,435,882.0,0.0,882.1628438298765
2024-12-01,435,1992.0,0.0,1992.046500992103
2024-01-01,436,1973.0,915.0,2888.1901240520874
2024-02-01,436,1311.0,915.0,2225.782167937854
